,cat_item,request,sys_updated_on,outcome,days_to_end
1014,aa347d1d87bf709094f140490cbb35a2,3821227847b94558064af271e36d43ac,2022-02-18 20:39:44,Closed Complete,30.38965278
1015,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-02-18 20:40:43,Closed Complete,30.38896991
1016,00e9e12587604d9494f140490cbb357f,3821227847b94558064af271e36d43ac,2022-02-18 20:41:39,Closed Complete,30.38832176
1017,00e9e12587604d9494f140490cbb357f,3821227847b94558064af271e36d43ac,2022-02-18 20:41:39,Closed Complete,30.38832176
1018,c04428de87fb30d094f140490cbb3516,3821227847b94558064af271e36d43ac,2022-02-18 21:08:20,Closed Complete,30.36979167
1019,c04428de87fb30d094f140490cbb3516,3821227847b94558064af271e36d43ac,2022-02-18 21:08:20,Closed Complete,30.36979167
1020,16ef04da87b730d094f140490cbb350d,3821227847b94558064af271e36d43ac,2022-02-21 09:39:59,Closed Complete,27.8478125
1021,16ef04da87b730d094f140490cbb350d,3821227847b94558064af271e36d43ac,2022-02-21 09:39:59,Closed Complete,27.8478125
1022,40abdc16877b30d094f140490cbb351d,3821227847b94558064af271e36d43ac,2022-02-21 11:53:48,Closed Complete,27.75488426
1023,40abdc16877b30d094f140490cbb351d,3821227847b94558064af271e36d43ac,2022-02-21 11:53:48,Closed Complete,27.75488426
1024,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-02-22 09:12:09,Closed Complete,26.8671412
1025,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-02-22 09:12:09,Closed Complete,26.8671412
1026,5d27f19587ff709094f140490cbb3528,3821227847b94558064af271e36d43ac,2022-02-22 09:19:11,Closed Complete,26.86225694
1027,5d27f19587ff709094f140490cbb3528,3821227847b94558064af271e36d43ac,2022-02-22 09:19:11,Closed Complete,26.86225694
1028,7ba4ec3e1be7749456f2ece5604bcb07,3821227847b94558064af271e36d43ac,2022-02-22 09:20:23,Closed Complete,26.86142361
1029,7ba4ec3e1be7749456f2ece5604bcb07,3821227847b94558064af271e36d43ac,2022-02-22 09:20:23,Closed Complete,26.86142361
1030,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-02-22 09:22:29,Closed Complete,26.85996528
1031,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-02-22 09:22:29,Closed Complete,26.85996528
1032,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-02-22 09:22:29,Closed Complete,26.85996528
1033,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-02-22 09:22:29,Closed Complete,26.85996528
1034,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1035,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1036,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1037,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1038,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1039,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1040,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-02-22 12:12:45,Closed Complete,26.74172454
1041,3385105e87f730d094f140490cbb35cd,3821227847b94558064af271e36d43ac,2022-02-23 10:28:53,Closed Complete,25.81385417
1042,8e4d445287b730d094f140490cbb35b4,3821227847b94558064af271e36d43ac,2022-02-24 14:41:03,Closed Complete,24.63873843
1043,3385105e87f730d094f140490cbb35cd,3821227847b94558064af271e36d43ac,2022-02-24 20:35:38,Closed Complete,24.3925
1044,40abdc16877b30d094f140490cbb351d,3821227847b94558064af271e36d43ac,2022-02-25 07:25:53,Closed Complete,23.9409375
1045,b019b9a2dba71454b890bd5c68961990,3821227847b94558064af271e36d43ac,2022-01-03 06:00:01,Closed Complete,20.00056713
1046,590a79518733b09094f140490cbb3580,3821227847b94558064af271e36d43ac,2022-01-03 06:00:12,Closed Complete,20.00043981
1047,176708de873730d094f140490cbb35c8,3821227847b94558064af271e36d43ac,2022-01-03 06:00:18,Closed Complete,20.00037037
1048,2f4d9e1fdb5b14507ea8264cd39619f9,3821227847b94558064af271e36d43ac,2022-01-03 06:00:22,Closed Complete,20.00032407
1049,00e9e12587604d9494f140490cbb357f,3821227847b94558064af271e36d43ac,2022-01-03 06:00:30,Closed Complete,20.00023148
1050,aa347d1d87bf709094f140490cbb35a2,3821227847b94558064af271e36d43ac,2022-01-03 06:00:36,Closed Complete,20.00016204
1051,c04428de87fb30d094f140490cbb3516,3821227847b94558064af271e36d43ac,2022-01-03 06:00:37,Closed Complete,20.00015046
1052,da0a989e873b30d094f140490cbb3593,3821227847b94558064af271e36d43ac,2022-01-03 11:56:00,Closed Complete,19.75335648
1053,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-03-03 15:19:59,Closed Complete,17.61170139
1054,16ef04da87b730d094f140490cbb350d,3821227847b94558064af271e36d43ac,2022-04-03 06:00:24,Closed Complete,17.00030093
1055,7ba4ec3e1be7749456f2ece5604bcb07,3821227847b94558064af271e36d43ac,2022-05-03 06:00:17,Closed Complete,16.00038194
1056,7ba4ec3e1be7749456f2ece5604bcb07,3821227847b94558064af271e36d43ac,2022-05-03 06:00:17,Closed Complete,16.00038194
1057,5d27f19587ff709094f140490cbb3528,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1058,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1059,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1060,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1061,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1062,9e7005e2db8f50107ea8264cd39619b5,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1063,5d27f19587ff709094f140490cbb3528,3821227847b94558064af271e36d43ac,2022-05-03 06:00:18,Closed Complete,16.00037037
1064,8e4d445287b730d094f140490cbb35b4,3821227847b94558064af271e36d43ac,2022-07-03 06:00:14,Closed Complete,14.00041667
1065,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-07-03 10:03:26,Closed Complete,13.83152778
1066,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-10-03 15:43:59,Closed Complete,10.59503472
1067,a0294496877730d094f140490cbb3507,3821227847b94558064af271e36d43ac,2022-03-21 06:00:50,Closed Complete,0.0
1068,Closed Complete,3821227847b94558064af271e36d43ac,2022-03-21 06:00:51,Closed Complete,0.0
1069,57bfc15a87f770d094f140490cbb3550,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:21,Closed Complete,69.18239583
1070,40abdc16877b30d094f140490cbb351d,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:21,Closed Complete,69.18239583
1071,8e4d445287b730d094f140490cbb35b4,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:21,Closed Complete,69.18239583
1072,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:21,Closed Complete,69.18239583
1073,00e9e12587604d9494f140490cbb357f,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:22,Closed Complete,69.18238426
1074,aa347d1d87bf709094f140490cbb35a2,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:22,Closed Complete,69.18238426
1075,5d27f19587ff709094f140490cbb3528,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:22,Closed Complete,69.18238426
1076,176708de873730d094f140490cbb35c8,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:22,Closed Complete,69.18238426
1077,00e9e12587604d9494f140490cbb357f,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:22,Closed Complete,69.18238426
1078,b019b9a2dba71454b890bd5c68961990,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:23,Closed Complete,69.18237269
1079,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:23,Closed Complete,69.18237269
1080,9e7005e2db8f50107ea8264cd39619b5,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:00:23,Closed Complete,69.18237269
1081,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:05:07,Closed Complete,69.17908565
1082,3385105e87f730d094f140490cbb35cd,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:21:48,Closed Complete,69.1675
1083,3385105e87f730d094f140490cbb35cd,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:21:48,Closed Complete,69.1675
1084,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:28:24,Closed Complete,69.16291667
1085,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-02-18 17:28:24,Closed Complete,69.16291667
1086,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-20 03:54:41,Closed Complete,67.72799769
1087,176708de873730d094f140490cbb35c8,941c2e7497f14d18d903bfafe153af21,2022-02-20 03:55:12,Closed Complete,67.72763889
1088,b019b9a2dba71454b890bd5c68961990,941c2e7497f14d18d903bfafe153af21,2022-02-20 03:55:27,Closed Complete,67.72746528
1089,9e7005e2db8f50107ea8264cd39619b5,941c2e7497f14d18d903bfafe153af21,2022-02-20 03:55:38,Closed Complete,67.72733796
1090,aa347d1d87bf709094f140490cbb35a2,941c2e7497f14d18d903bfafe153af21,2022-02-20 03:55:52,Closed Complete,67.72717593
1091,5d27f19587ff709094f140490cbb3528,941c2e7497f14d18d903bfafe153af21,2022-02-20 03:56:07,Closed Complete,67.72700231
1092,8e4d445287b730d094f140490cbb35b4,941c2e7497f14d18d903bfafe153af21,2022-02-20 04:54:48,Closed Complete,67.68625
1093,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-20 06:43:27,Closed Complete,67.61079861
1094,aa347d1d87bf709094f140490cbb35a2,941c2e7497f14d18d903bfafe153af21,2022-02-21 00:16:28,Closed Complete,66.87953704
1095,aa347d1d87bf709094f140490cbb35a2,941c2e7497f14d18d903bfafe153af21,2022-02-21 00:16:28,Closed Complete,66.87953704
1096,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-21 00:22:08,Closed Complete,66.87560185
1097,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-21 00:22:08,Closed Complete,66.87560185
1098,b019b9a2dba71454b890bd5c68961990,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:39:02,Closed Complete,66.78053241
1099,b019b9a2dba71454b890bd5c68961990,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:39:02,Closed Complete,66.78053241
1100,9e7005e2db8f50107ea8264cd39619b5,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:41:20,Closed Complete,66.77893519
1101,9e7005e2db8f50107ea8264cd39619b5,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:41:20,Closed Complete,66.77893519
1102,176708de873730d094f140490cbb35c8,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:44:21,Closed Complete,66.77684028
1103,176708de873730d094f140490cbb35c8,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:44:21,Closed Complete,66.77684028
1104,5d27f19587ff709094f140490cbb3528,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:47:35,Closed Complete,66.77459491
1105,5d27f19587ff709094f140490cbb3528,941c2e7497f14d18d903bfafe153af21,2022-02-21 02:47:35,Closed Complete,66.77459491
1106,8e4d445287b730d094f140490cbb35b4,941c2e7497f14d18d903bfafe153af21,2022-02-21 04:16:49,Closed Complete,66.71262731
1107,8e4d445287b730d094f140490cbb35b4,941c2e7497f14d18d903bfafe153af21,2022-02-21 04:16:49,Closed Complete,66.71262731
1108,40abdc16877b30d094f140490cbb351d,941c2e7497f14d18d903bfafe153af21,2022-02-21 11:53:29,Closed Complete,66.39549769
1109,40abdc16877b30d094f140490cbb351d,941c2e7497f14d18d903bfafe153af21,2022-02-21 11:53:29,Closed Complete,66.39549769
1110,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-02-21 15:44:58,Closed Complete,66.23474537
1111,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-02-21 15:44:58,Closed Complete,66.23474537
1112,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-02-22 10:12:36,Closed Complete,65.46555556
1113,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-02-22 10:12:36,Closed Complete,65.46555556
1114,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-02-22 10:12:36,Closed Complete,65.46555556
1115,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-02-22 10:12:36,Closed Complete,65.46555556
1116,57bfc15a87f770d094f140490cbb3550,941c2e7497f14d18d903bfafe153af21,2022-02-24 08:44:17,Closed Complete,63.52688657
1117,40abdc16877b30d094f140490cbb351d,941c2e7497f14d18d903bfafe153af21,2022-02-25 07:25:45,Closed Complete,62.58142361
1118,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-26 07:15:16,Closed Complete,61.5887037
1119,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-02-26 07:15:16,Closed Complete,61.5887037
1120,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-02-28 14:47:25,Closed Complete,59.27471065
1121,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-02-28 14:47:25,Closed Complete,59.27471065
1122,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-01-03 12:36:57,Closed Complete,58.3653125
1123,3385105e87f730d094f140490cbb35cd,941c2e7497f14d18d903bfafe153af21,2022-01-03 20:56:37,Closed Complete,58.01832176
1124,aa347d1d87bf709094f140490cbb35a2,941c2e7497f14d18d903bfafe153af21,2022-02-03 22:15:13,Closed Complete,56.96373843
1125,8e4d445287b730d094f140490cbb35b4,941c2e7497f14d18d903bfafe153af21,2022-03-03 06:00:03,Closed Complete,56.6409375
1126,b019b9a2dba71454b890bd5c68961990,941c2e7497f14d18d903bfafe153af21,2022-03-03 06:00:03,Closed Complete,56.6409375
1127,5d27f19587ff709094f140490cbb3528,941c2e7497f14d18d903bfafe153af21,2022-03-03 06:00:04,Closed Complete,56.64092593
1128,176708de873730d094f140490cbb35c8,941c2e7497f14d18d903bfafe153af21,2022-03-03 06:00:04,Closed Complete,56.64092593
1129,57bfc15a87f770d094f140490cbb3550,941c2e7497f14d18d903bfafe153af21,2022-03-03 20:29:07,Closed Complete,56.03741898
1130,9e7005e2db8f50107ea8264cd39619b5,941c2e7497f14d18d903bfafe153af21,2022-04-03 22:00:23,Closed Complete,54.97403935
1131,00e9e12587604d9494f140490cbb357f,941c2e7497f14d18d903bfafe153af21,2022-04-03 22:01:23,Closed Complete,54.97334491
1132,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1133,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1134,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1135,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1136,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1137,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1138,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1139,16ef04da87b730d094f140490cbb350d,941c2e7497f14d18d903bfafe153af21,2022-05-03 06:00:19,Closed Complete,54.64075231
1140,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-08-03 14:46:41,Closed Complete,51.27521991
1141,7ba4ec3e1be7749456f2ece5604bcb07,941c2e7497f14d18d903bfafe153af21,2022-09-03 06:00:04,Closed Complete,50.64092593
1142,3385105e87f730d094f140490cbb35cd,941c2e7497f14d18d903bfafe153af21,2022-12-03 06:00:11,Closed Complete,47.64084491
1143,aa347d1d87bf709094f140490cbb35a2,941c2e7497f14d18d903bfafe153af21,2022-03-13 06:00:55,Closed Complete,46.64033565
1144,57bfc15a87f770d094f140490cbb3550,941c2e7497f14d18d903bfafe153af21,2022-03-14 06:00:24,Closed Complete,45.64069444
1145,00e9e12587604d9494f140490cbb357f,941c2e7497f14d18d903bfafe153af21,2022-03-15 06:00:02,Closed Complete,44.64094907
1146,9e7005e2db8f50107ea8264cd39619b5,941c2e7497f14d18d903bfafe153af21,2022-03-15 06:00:54,Closed Complete,44.64034722
1147,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-03-16 17:57:23,Closed Complete,43.14278935
1148,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-03-17 14:56:26,Closed Complete,42.26844907
1149,da0a989e873b30d094f140490cbb3593,941c2e7497f14d18d903bfafe153af21,2022-03-18 14:35:23,Closed Complete,41.28306713
1150,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-03-23 17:19:19,Closed Complete,36.16922454
1151,a0294496877730d094f140490cbb3507,941c2e7497f14d18d903bfafe153af21,2022-04-28 21:23:00,Closed Complete,0.0
1152,Closed Complete,941c2e7497f14d18d903bfafe153af21,2022-04-28 21:23:01,Closed Complete,0.0
1153,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:52,Closed Incomplete,22.75715278
1154,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:52,Closed Incomplete,22.75715278
1155,7ba4ec3e1be7749456f2ece5604bcb07,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:53,Closed Incomplete,22.7571412
1156,b019b9a2dba71454b890bd5c68961990,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:53,Closed Incomplete,22.7571412
1157,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:53,Closed Incomplete,22.7571412
1158,9e7005e2db8f50107ea8264cd39619b5,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:53,Closed Incomplete,22.7571412
1159,aa347d1d87bf709094f140490cbb35a2,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:54,Closed Incomplete,22.75712963
1160,a0294496877730d094f140490cbb3507,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:54,Closed Incomplete,22.75712963
1161,da0a989e873b30d094f140490cbb3593,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:49:54,Closed Incomplete,22.75712963
1162,40abdc16877b30d094f140490cbb351d,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:52:00,Closed Incomplete,22.7556713
1163,c04428de87fb30d094f140490cbb3516,7dc1017547fd8d98064af271e36d43d3,2022-02-21 11:58:24,Closed Incomplete,22.75122685
1164,3385105e87f730d094f140490cbb35cd,7dc1017547fd8d98064af271e36d43d3,2022-02-21 12:28:05,Closed Incomplete,22.73061343
1165,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-21 12:36:11,Closed Incomplete,22.72498843
1166,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-02-21 13:31:16,Closed Incomplete,22.68673611
1167,7ba4ec3e1be7749456f2ece5604bcb07,7dc1017547fd8d98064af271e36d43d3,2022-02-21 13:42:25,Closed Incomplete,22.67899306
1168,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-21 15:12:53,Closed Incomplete,22.61616898
1169,b019b9a2dba71454b890bd5c68961990,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:08,Closed Incomplete,21.92780093
1170,b019b9a2dba71454b890bd5c68961990,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:08,Closed Incomplete,21.92780093
1171,b019b9a2dba71454b890bd5c68961990,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:08,Closed Incomplete,21.92780093
1172,b019b9a2dba71454b890bd5c68961990,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:08,Closed Incomplete,21.92780093
1173,b019b9a2dba71454b890bd5c68961990,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:08,Closed Incomplete,21.92780093
1174,a0294496877730d094f140490cbb3507,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:29,Closed Incomplete,21.92755787
1175,a0294496877730d094f140490cbb3507,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:29,Closed Incomplete,21.92755787
1176,da0a989e873b30d094f140490cbb3593,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:45,Closed Incomplete,21.92737269
1177,da0a989e873b30d094f140490cbb3593,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:44:45,Closed Incomplete,21.92737269
1178,aa347d1d87bf709094f140490cbb35a2,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:45:01,Closed Incomplete,21.9271875
1179,aa347d1d87bf709094f140490cbb35a2,7dc1017547fd8d98064af271e36d43d3,2022-02-22 07:45:01,Closed Incomplete,21.9271875
1180,c04428de87fb30d094f140490cbb3516,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1181,3385105e87f730d094f140490cbb35cd,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1182,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1183,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1184,c04428de87fb30d094f140490cbb3516,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1185,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1186,3385105e87f730d094f140490cbb35cd,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1187,7ba4ec3e1be7749456f2ece5604bcb07,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1188,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1189,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1190,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1191,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1192,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1193,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1194,c04428de87fb30d094f140490cbb3516,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1195,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1196,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1197,7ba4ec3e1be7749456f2ece5604bcb07,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1198,3385105e87f730d094f140490cbb35cd,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1199,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1200,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1201,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:54,Closed Incomplete,21.81962963
1202,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:55,Closed Incomplete,21.81961806
1203,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:55,Closed Incomplete,21.81961806
1204,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:55,Closed Incomplete,21.81961806
1205,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:55,Closed Incomplete,21.81961806
1206,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:55,Closed Incomplete,21.81961806
1207,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 10:19:55,Closed Incomplete,21.81961806
1208,40abdc16877b30d094f140490cbb351d,7dc1017547fd8d98064af271e36d43d3,2022-02-22 12:28:05,Closed Incomplete,21.73061343
1209,7ba4ec3e1be7749456f2ece5604bcb07,7dc1017547fd8d98064af271e36d43d3,2022-02-23 12:38:06,Closed Incomplete,20.72365741
1210,9e7005e2db8f50107ea8264cd39619b5,7dc1017547fd8d98064af271e36d43d3,2022-02-23 12:50:07,Closed Incomplete,20.7153125
1211,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-02-23 12:51:07,Closed Incomplete,20.71461806
1212,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-02-23 12:51:17,Closed Incomplete,20.71450231
1213,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-02-24 14:42:22,Closed Incomplete,19.63736111
1214,c04428de87fb30d094f140490cbb3516,7dc1017547fd8d98064af271e36d43d3,2022-01-03 16:18:30,Closed Incomplete,14.57060185
1215,c04428de87fb30d094f140490cbb3516,7dc1017547fd8d98064af271e36d43d3,2022-04-03 18:56:05,Closed Incomplete,11.46116898
1216,16ef04da87b730d094f140490cbb350d,7dc1017547fd8d98064af271e36d43d3,2022-05-03 06:00:21,Closed Incomplete,10.99987269
