,cat_item,request,sys_updated_on,outcome,elapsed_days,days_to_end
1266,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1267,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1268,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1269,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1270,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1271,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1272,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1273,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1274,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-05 09:19:01,Closed Incomplete,,
1275,8e4d445287b730d094f140490cbb35b4,7dc1017547fd8d98064af271e36d43d3,2022-03-07 06:00:15,Closed Incomplete,,
1276,00e9e12587604d9494f140490cbb357f,7dc1017547fd8d98064af271e36d43d3,2022-03-16 06:00:00,Closed Incomplete,,
1277,5d27f19587ff709094f140490cbb3528,7dc1017547fd8d98064af271e36d43d3,2022-03-16 06:00:05,Closed Incomplete,,
1278,7ba4ec3e1be7749456f2ece5604bcb07,7dc1017547fd8d98064af271e36d43d3,2022-03-16 06:00:07,Closed Incomplete,,
1279,9e7005e2db8f50107ea8264cd39619b5,7dc1017547fd8d98064af271e36d43d3,2022-03-16 06:00:10,Closed Incomplete,,
1280,Closed Incomplete,7dc1017547fd8d98064af271e36d43d3,2022-03-16 06:00:11,Closed Incomplete,-1.0,0.0
1281,aa347d1d87bf709094f140490cbb35a2,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:05,Closed Incomplete,,
1282,3385105e87f730d094f140490cbb35cd,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:05,Closed Incomplete,,
1283,a0294496877730d094f140490cbb3507,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:05,Closed Incomplete,,
1284,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:06,Closed Incomplete,,
1285,da0a989e873b30d094f140490cbb3593,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:06,Closed Incomplete,,
1286,5d27f19587ff709094f140490cbb3528,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:06,Closed Incomplete,,
1287,00e9e12587604d9494f140490cbb357f,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:06,Closed Incomplete,,
1288,7ba4ec3e1be7749456f2ece5604bcb07,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:07,Closed Incomplete,,
1289,b019b9a2dba71454b890bd5c68961990,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:07,Closed Incomplete,,
1290,9e7005e2db8f50107ea8264cd39619b5,68d1097547fd8d98064af271e36d434e,2022-02-21 11:50:07,Closed Incomplete,,
1291,40abdc16877b30d094f140490cbb351d,68d1097547fd8d98064af271e36d434e,2022-02-21 11:51:34,Closed Incomplete,,
1292,c04428de87fb30d094f140490cbb3516,68d1097547fd8d98064af271e36d434e,2022-02-21 11:55:31,Closed Incomplete,,
1293,16ef04da87b730d094f140490cbb350d,68d1097547fd8d98064af271e36d434e,2022-02-21 12:03:38,Closed Incomplete,,
1294,16ef04da87b730d094f140490cbb350d,68d1097547fd8d98064af271e36d434e,2022-02-21 12:03:38,Closed Incomplete,,
1295,aa347d1d87bf709094f140490cbb35a2,68d1097547fd8d98064af271e36d434e,2022-02-21 13:53:38,Closed Incomplete,,
1296,aa347d1d87bf709094f140490cbb35a2,68d1097547fd8d98064af271e36d434e,2022-02-21 13:53:38,Closed Incomplete,,
1297,7ba4ec3e1be7749456f2ece5604bcb07,68d1097547fd8d98064af271e36d434e,2022-02-21 13:53:56,Closed Incomplete,,
1298,7ba4ec3e1be7749456f2ece5604bcb07,68d1097547fd8d98064af271e36d434e,2022-02-21 13:53:56,Closed Incomplete,,
1299,5d27f19587ff709094f140490cbb3528,68d1097547fd8d98064af271e36d434e,2022-02-21 13:54:09,Closed Incomplete,,
1300,5d27f19587ff709094f140490cbb3528,68d1097547fd8d98064af271e36d434e,2022-02-21 13:54:09,Closed Incomplete,,
1301,00e9e12587604d9494f140490cbb357f,68d1097547fd8d98064af271e36d434e,2022-02-21 13:54:31,Closed Incomplete,,
1302,00e9e12587604d9494f140490cbb357f,68d1097547fd8d98064af271e36d434e,2022-02-21 13:54:31,Closed Incomplete,,
1303,a0294496877730d094f140490cbb3507,68d1097547fd8d98064af271e36d434e,2022-02-21 13:55:03,Closed Incomplete,,
1304,a0294496877730d094f140490cbb3507,68d1097547fd8d98064af271e36d434e,2022-02-21 13:55:03,Closed Incomplete,,
1305,b019b9a2dba71454b890bd5c68961990,68d1097547fd8d98064af271e36d434e,2022-02-21 13:55:16,Closed Incomplete,,
1306,b019b9a2dba71454b890bd5c68961990,68d1097547fd8d98064af271e36d434e,2022-02-21 13:55:16,Closed Incomplete,,
1307,9e7005e2db8f50107ea8264cd39619b5,68d1097547fd8d98064af271e36d434e,2022-02-21 13:55:46,Closed Incomplete,,
1308,9e7005e2db8f50107ea8264cd39619b5,68d1097547fd8d98064af271e36d434e,2022-02-21 13:55:46,Closed Incomplete,,
1309,40abdc16877b30d094f140490cbb351d,68d1097547fd8d98064af271e36d434e,2022-02-21 13:56:46,Closed Incomplete,,
1310,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-21 13:56:58,Closed Incomplete,,
1311,da0a989e873b30d094f140490cbb3593,68d1097547fd8d98064af271e36d434e,2022-02-21 13:57:16,Closed Incomplete,,
1312,c04428de87fb30d094f140490cbb3516,68d1097547fd8d98064af271e36d434e,2022-02-21 13:59:40,Closed Incomplete,,
1313,3385105e87f730d094f140490cbb35cd,68d1097547fd8d98064af271e36d434e,2022-02-21 14:37:54,Closed Incomplete,,
1314,3385105e87f730d094f140490cbb35cd,68d1097547fd8d98064af271e36d434e,2022-02-21 14:37:54,Closed Incomplete,,
1315,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1316,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1317,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1318,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1319,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1320,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1321,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1322,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1323,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1324,8e4d445287b730d094f140490cbb35b4,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:33,Closed Incomplete,,
1325,40abdc16877b30d094f140490cbb351d,68d1097547fd8d98064af271e36d434e,2022-02-22 10:04:59,Closed Incomplete,,
1326,c04428de87fb30d094f140490cbb3516,68d1097547fd8d98064af271e36d434e,2022-02-22 10:05:17,Closed Incomplete,,
1327,c04428de87fb30d094f140490cbb3516,68d1097547fd8d98064af271e36d434e,2022-02-22 10:05:17,Closed Incomplete,,
1328,c04428de87fb30d094f140490cbb3516,68d1097547fd8d98064af271e36d434e,2022-02-22 10:05:17,Closed Incomplete,,
1329,da0a989e873b30d094f140490cbb3593,68d1097547fd8d98064af271e36d434e,2022-02-22 10:05:30,Closed Incomplete,,
1330,da0a989e873b30d094f140490cbb3593,68d1097547fd8d98064af271e36d434e,2022-02-22 10:05:30,Closed Incomplete,,
1331,da0a989e873b30d094f140490cbb3593,68d1097547fd8d98064af271e36d434e,2022-02-22 10:05:30,Closed Incomplete,,
1332,16ef04da87b730d094f140490cbb350d,68d1097547fd8d98064af271e36d434e,2022-03-04 06:00:41,Closed Incomplete,,
1333,Closed Incomplete,68d1097547fd8d98064af271e36d434e,2022-03-04 06:00:42,Closed Incomplete,-1.0,0.0
1334,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:24,Closed Incomplete,,
1335,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:25,Closed Incomplete,,
1336,da0a989e873b30d094f140490cbb3593,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:25,Closed Incomplete,,
1337,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:26,Closed Incomplete,,
1338,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:26,Closed Incomplete,,
1339,8e4d445287b730d094f140490cbb35b4,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:26,Closed Incomplete,,
1340,a0294496877730d094f140490cbb3507,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:26,Closed Incomplete,,
1341,9e7005e2db8f50107ea8264cd39619b5,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:26,Closed Incomplete,,
1342,40abdc16877b30d094f140490cbb351d,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:27,Closed Incomplete,,
1343,b019b9a2dba71454b890bd5c68961990,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:27,Closed Incomplete,,
1344,3385105e87f730d094f140490cbb35cd,eb9701b14771cd98064af271e36d43de,2022-02-21 12:15:27,Closed Incomplete,,
1345,16ef04da87b730d094f140490cbb350d,eb9701b14771cd98064af271e36d43de,2022-02-21 12:35:15,Closed Incomplete,,
1346,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-21 12:47:41,Closed Incomplete,,
1347,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-02-21 13:46:20,Closed Incomplete,,
1348,3385105e87f730d094f140490cbb35cd,eb9701b14771cd98064af271e36d43de,2022-02-21 14:40:53,Closed Incomplete,,
1349,40abdc16877b30d094f140490cbb351d,eb9701b14771cd98064af271e36d43de,2022-02-22 06:15:49,Closed Incomplete,,
1350,40abdc16877b30d094f140490cbb351d,eb9701b14771cd98064af271e36d43de,2022-02-22 06:15:49,Closed Incomplete,,
1351,8e4d445287b730d094f140490cbb35b4,eb9701b14771cd98064af271e36d43de,2022-02-22 08:19:24,Closed Incomplete,,
1352,8e4d445287b730d094f140490cbb35b4,eb9701b14771cd98064af271e36d43de,2022-02-22 08:19:24,Closed Incomplete,,
1353,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:49,Closed Incomplete,,
1354,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:49,Closed Incomplete,,
1355,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:49,Closed Incomplete,,
1356,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:50,Closed Incomplete,,
1357,3385105e87f730d094f140490cbb35cd,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:50,Closed Incomplete,,
1358,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:50,Closed Incomplete,,
1359,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1360,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1361,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1362,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1363,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1364,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1365,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1366,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1367,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1368,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1369,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-02-22 10:13:51,Closed Incomplete,,
1370,40abdc16877b30d094f140490cbb351d,eb9701b14771cd98064af271e36d43de,2022-02-22 12:27:45,Closed Incomplete,,
1371,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1372,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1373,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1374,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1375,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1376,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1377,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1378,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1379,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1380,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1381,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1382,aa347d1d87bf709094f140490cbb35a2,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:13,Closed Incomplete,,
1383,b019b9a2dba71454b890bd5c68961990,eb9701b14771cd98064af271e36d43de,2022-02-22 13:05:28,Closed Incomplete,,
1384,da0a989e873b30d094f140490cbb3593,eb9701b14771cd98064af271e36d43de,2022-02-22 13:06:45,Closed Incomplete,,
1385,da0a989e873b30d094f140490cbb3593,eb9701b14771cd98064af271e36d43de,2022-02-22 13:06:45,Closed Incomplete,,
1386,da0a989e873b30d094f140490cbb3593,eb9701b14771cd98064af271e36d43de,2022-02-22 13:06:45,Closed Incomplete,,
1387,a0294496877730d094f140490cbb3507,eb9701b14771cd98064af271e36d43de,2022-02-23 09:55:53,Closed Incomplete,,
1388,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-02-23 12:40:17,Closed Incomplete,,
1389,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-02-23 12:53:40,Closed Incomplete,,
1390,9e7005e2db8f50107ea8264cd39619b5,eb9701b14771cd98064af271e36d43de,2022-02-23 12:54:07,Closed Incomplete,,
1391,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-02-23 12:54:19,Closed Incomplete,,
1392,8e4d445287b730d094f140490cbb35b4,eb9701b14771cd98064af271e36d43de,2022-02-24 11:13:14,Closed Incomplete,,
1393,16ef04da87b730d094f140490cbb350d,eb9701b14771cd98064af271e36d43de,2022-02-24 11:29:53,Closed Incomplete,,
1394,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-03-01 16:19:06,Closed Incomplete,,
1395,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-03-01 16:19:06,Closed Incomplete,,
1396,c04428de87fb30d094f140490cbb3516,eb9701b14771cd98064af271e36d43de,2022-03-04 19:02:44,Closed Incomplete,,
1397,3385105e87f730d094f140490cbb35cd,eb9701b14771cd98064af271e36d43de,2022-03-05 06:00:22,Closed Incomplete,,
1398,3385105e87f730d094f140490cbb35cd,eb9701b14771cd98064af271e36d43de,2022-03-05 06:00:22,Closed Incomplete,,
1399,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-03-05 09:21:56,Closed Incomplete,,
1400,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-03-05 09:21:56,Closed Incomplete,,
1401,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-03-05 09:21:56,Closed Incomplete,,
1402,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:00,Closed Incomplete,,
1403,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:00,Closed Incomplete,,
1404,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:00,Closed Incomplete,,
1405,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:00,Closed Incomplete,,
1406,9e7005e2db8f50107ea8264cd39619b5,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:15,Closed Incomplete,,
1407,9e7005e2db8f50107ea8264cd39619b5,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:15,Closed Incomplete,,
1408,9e7005e2db8f50107ea8264cd39619b5,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:15,Closed Incomplete,,
1409,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:44,Closed Incomplete,,
1410,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:44,Closed Incomplete,,
1411,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-03-05 09:23:44,Closed Incomplete,,
1412,16ef04da87b730d094f140490cbb350d,eb9701b14771cd98064af271e36d43de,2022-03-07 06:00:16,Closed Incomplete,,
1413,8e4d445287b730d094f140490cbb35b4,eb9701b14771cd98064af271e36d43de,2022-03-07 06:00:17,Closed Incomplete,,
1414,00e9e12587604d9494f140490cbb357f,eb9701b14771cd98064af271e36d43de,2022-03-16 06:00:01,Closed Incomplete,,
1415,5d27f19587ff709094f140490cbb3528,eb9701b14771cd98064af271e36d43de,2022-03-16 06:00:05,Closed Incomplete,,
1416,7ba4ec3e1be7749456f2ece5604bcb07,eb9701b14771cd98064af271e36d43de,2022-03-16 06:00:08,Closed Incomplete,,
1417,9e7005e2db8f50107ea8264cd39619b5,eb9701b14771cd98064af271e36d43de,2022-03-16 06:00:10,Closed Incomplete,,
1418,a0294496877730d094f140490cbb3507,eb9701b14771cd98064af271e36d43de,2022-03-31 17:45:20,Closed Incomplete,,
1419,a0294496877730d094f140490cbb3507,eb9701b14771cd98064af271e36d43de,2022-04-11 06:00:03,Closed Incomplete,,
1420,Closed Incomplete,eb9701b14771cd98064af271e36d43de,2022-04-11 06:00:04,Closed Incomplete,-1.0,0.0
1421,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-21 12:21:38,Closed Incomplete,,
1422,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-21 12:21:38,Closed Incomplete,,
1423,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-21 12:21:39,Closed Incomplete,,
1424,9e7005e2db8f50107ea8264cd39619b5,320909754771cd98064af271e36d43b2,2022-02-21 12:21:39,Closed Incomplete,,
1425,40abdc16877b30d094f140490cbb351d,320909754771cd98064af271e36d43b2,2022-02-21 12:21:39,Closed Incomplete,,
1426,7ba4ec3e1be7749456f2ece5604bcb07,320909754771cd98064af271e36d43b2,2022-02-21 12:21:39,Closed Incomplete,,
1427,3385105e87f730d094f140490cbb35cd,320909754771cd98064af271e36d43b2,2022-02-21 12:21:39,Closed Incomplete,,
1428,8e4d445287b730d094f140490cbb35b4,320909754771cd98064af271e36d43b2,2022-02-21 12:21:40,Closed Incomplete,,
1429,5d27f19587ff709094f140490cbb3528,320909754771cd98064af271e36d43b2,2022-02-21 12:21:40,Closed Incomplete,,
1430,b019b9a2dba71454b890bd5c68961990,320909754771cd98064af271e36d43b2,2022-02-21 12:21:40,Closed Incomplete,,
1431,00e9e12587604d9494f140490cbb357f,320909754771cd98064af271e36d43b2,2022-02-21 12:21:40,Closed Incomplete,,
1432,16ef04da87b730d094f140490cbb350d,320909754771cd98064af271e36d43b2,2022-02-21 12:35:42,Closed Incomplete,,
1433,c04428de87fb30d094f140490cbb3516,320909754771cd98064af271e36d43b2,2022-02-21 12:47:30,Closed Incomplete,,
1434,7ba4ec3e1be7749456f2ece5604bcb07,320909754771cd98064af271e36d43b2,2022-02-21 13:48:12,Closed Incomplete,,
1435,3385105e87f730d094f140490cbb35cd,320909754771cd98064af271e36d43b2,2022-02-21 14:43:37,Closed Incomplete,,
1436,16ef04da87b730d094f140490cbb350d,320909754771cd98064af271e36d43b2,2022-02-21 15:11:04,Closed Incomplete,,
1437,00e9e12587604d9494f140490cbb357f,320909754771cd98064af271e36d43b2,2022-02-21 18:38:53,Closed Incomplete,,
1438,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-21 18:39:04,Closed Incomplete,,
1439,40abdc16877b30d094f140490cbb351d,320909754771cd98064af271e36d43b2,2022-02-22 06:16:33,Closed Incomplete,,
1440,40abdc16877b30d094f140490cbb351d,320909754771cd98064af271e36d43b2,2022-02-22 06:16:33,Closed Incomplete,,
1441,40abdc16877b30d094f140490cbb351d,320909754771cd98064af271e36d43b2,2022-02-22 06:16:33,Closed Incomplete,,
1442,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1443,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1444,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1445,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1446,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1447,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1448,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1449,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1450,aa347d1d87bf709094f140490cbb35a2,320909754771cd98064af271e36d43b2,2022-02-22 07:39:56,Closed Incomplete,,
1451,b019b9a2dba71454b890bd5c68961990,320909754771cd98064af271e36d43b2,2022-02-22 07:40:14,Closed Incomplete,,
1452,b019b9a2dba71454b890bd5c68961990,320909754771cd98064af271e36d43b2,2022-02-22 07:40:14,Closed Incomplete,,
1453,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-22 07:40:27,Closed Incomplete,,
1454,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-22 07:40:27,Closed Incomplete,,
1455,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-22 07:40:27,Closed Incomplete,,
1456,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-22 07:40:27,Closed Incomplete,,
1457,a0294496877730d094f140490cbb3507,320909754771cd98064af271e36d43b2,2022-02-22 07:40:27,Closed Incomplete,,
1458,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1459,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1460,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1461,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1462,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1463,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1464,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1465,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1466,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1467,da0a989e873b30d094f140490cbb3593,320909754771cd98064af271e36d43b2,2022-02-22 07:40:50,Closed Incomplete,,
1468,8e4d445287b730d094f140490cbb35b4,320909754771cd98064af271e36d43b2,2022-02-22 08:20:07,Closed Incomplete,,
1469,9e7005e2db8f50107ea8264cd39619b5,320909754771cd98064af271e36d43b2,2022-02-22 10:10:59,Closed Incomplete,,
1470,9e7005e2db8f50107ea8264cd39619b5,320909754771cd98064af271e36d43b2,2022-02-22 10:10:59,Closed Incomplete,,
1471,9e7005e2db8f50107ea8264cd39619b5,320909754771cd98064af271e36d43b2,2022-02-22 10:10:59,Closed Incomplete,,
1472,9e7005e2db8f50107ea8264cd39619b5,320909754771cd98064af271e36d43b2,2022-02-22 10:10:59,Closed Incomplete,,
1473,9e7005e2db8f50107ea8264cd39619b5,320909754771cd98064af271e36d43b2,2022-02-22 10:10:59,Closed Incomplete,,
1474,c04428de87fb30d094f140490cbb3516,320909754771cd98064af271e36d43b2,2022-02-22 10:11:00,Closed Incomplete,,
1475,c04428de87fb30d094f140490cbb3516,320909754771cd98064af271e36d43b2,2022-02-22 10:11:00,Closed Incomplete,,
1476,c04428de87fb30d094f140490cbb3516,320909754771cd98064af271e36d43b2,2022-02-22 10:11:00,Closed Incomplete,,
1477,16ef04da87b730d094f140490cbb350d,320909754771cd98064af271e36d43b2,2022-02-22 10:11:00,Closed Incomplete,,
1478,3385105e87f730d094f140490cbb35cd,320909754771cd98064af271e36d43b2,2022-02-22 10:11:00,Closed Incomplete,,
